CustomerKey|FirstName|LastName|BirthDate|MaritalStatus|Gender|YearlyIncome|EnglishEducation|EnglishOccupation|NumberCarsOwned|Order_Count|SalesAmount
11619|Sierra|Young|1978-10-29|S|F|50000|Graduate Degree|Skilled Manual|0|29|634.84
11620|Megan|Rodriguez|1978-10-18|S|F|50000|Graduate Degree|Skilled Manual|0|4|44.57
11621|Leah|She|1978-08-19|S|F|50000|Graduate Degree|Skilled Manual|0|6|123.24
11622|Gabriel|Allen|1979-06-16|M|M|50000|Graduate Degree|Skilled Manual|0|5|133.75
11623|Angela|Perry|1978-12-25|S|F|50000|Graduate Degree|Skilled Manual|0|5|5948.24
11624|Ryan|Smith|1984-03-19|S|M|50000|Graduate Degree|Skilled Manual|0|2|5898.26
11625|Zachary|Moore|1978-07-19|M|M|50000|Graduate Degree|Skilled Manual|0|4|5913.25
11626|Destiny|Rogers|1978-12-12|M|F|50000|Graduate Degree|Skilled Manual|0|4|5958.74
11628|Mariah|Wood|1977-11-14|S|F|40000|Graduate Degree|Skilled Manual|0|3|5875.55
11629|Isaiah|Wright|1976-08-07|S|M|40000|High School|Skilled Manual|3|4|5930.23
11633|Thomas|Anderson|1977-11-23|M|M|40000|Bachelors|Skilled Manual|0|4|77.27
11640|Chloe|Wilson|1975-10-31|M|F|50000|Bachelors|Skilled Manual|0|15|409.12
11641|James|Chen|1976-02-09|M|M|50000|Bachelors|Skilled Manual|0|11|303.2
11642|Morgan|Hughes|1976-06-24|M|F|50000|Bachelors|Skilled Manual|1|15|481.87
11643|Naomi|Munoz|1976-01-24|M|F|50000|Bachelors|Skilled Manual|1|5|100.22
11644|Charles|Torres|1975-04-06|S|M|40000|Bachelors|Skilled Manual|0|3|42.28
11645|Gabriella|Turner|1975-04-18|S|F|40000|Bachelors|Skilled Manual|0|5|153.46
11646|Anna|Foster|1980-03-15|S|F|40000|Bachelors|Skilled Manual|0|3|113.48
11647|Randy|Wu|1975-03-22|S|M|40000|Bachelors|Skilled Manual|0|5|2365.94
11684|Devin|Parker|1971-03-31|S|M|40000|Bachelors|Professional|1|3|93.98
11685|Jose|Griffin|1970-08-07|M|M|40000|Bachelors|Professional|1|5|110.92
11686|Luke|Edwards|1976-04-09|S|M|40000|Bachelors|Professional|1|4|128.97
11687|Cody|Torres|1976-07-09|S|M|40000|Bachelors|Professional|1|3|97.98
11691|Kaitlyn|Wilson|1974-12-30|S|F|40000|Bachelors|Professional|1|4|119.96
11692|Caleb|Gonzales|1969-12-17|M|M|40000|Bachelors|Professional|1|3|93.98
11693|Hailey|Diaz|1975-09-21|S|F|50000|Bachelors|Skilled Manual|2|1|2294.99
11694|Jonathon|Ortega|1969-09-21|M|M|50000|Bachelors|Skilled Manual|4|4|128.97
11695|Logan|Campbell|1969-07-10|M|M|50000|Bachelors|Skilled Manual|3|4|128.97
11696|Mackenzie|Campbell|1975-04-02|S|F|50000|Bachelors|Skilled Manual|3|2|5873.26
11697|Eduardo|Lee|1975-06-21|M|M|50000|Bachelors|Skilled Manual|2|5|152.96
11698|Jackson|Wright|1975-11-22|M|M|50000|Bachelors|Skilled Manual|2|7|255.94
11710|Zoe|Ramirez|1967-09-17|M|F|40000|High School|Skilled Manual|2|3|97.98
11716|Evan|Kelly|1967-04-20|S|M|40000|High School|Skilled Manual|2|4|96.27
11719|Blake|Green|1971-05-05|M|M|40000|High School|Skilled Manual|2|11|287.2
11720|Morgan|Morris|1965-09-23|M|F|40000|High School|Skilled Manual|2|6|117.95
11721|Jennifer|Alexander|1971-01-18|M|F|40000|High School|Skilled Manual|2|5|105.26
11769|Haley|Hernandez|1979-02-14|S|F|50000|Graduate Degree|Skilled Manual|0|17|478.95
11770|Peter|Nara|1979-02-20|S|M|50000|Graduate Degree|Skilled Manual|0|4|77.27
11771|Isaac|Rivera|1979-04-07|S|M|50000|Graduate Degree|Skilled Manual|0|3|94.48
11772|Cameron|Moore|1984-01-21|M|M|50000|Graduate Degree|Skilled Manual|0|4|5913.24
11773|Gavin|Diaz|1979-01-03|S|M|50000|Graduate Degree|Skilled Manual|0|4|5983.74
11774|Emma|Sanchez|1978-10-10|M|F|50000|Graduate Degree|Skilled Manual|0|3|5900.55
11775|Sierra|Roberts|1978-11-22|S|F|50000|Graduate Degree|Skilled Manual|0|4|5913.25
11776|Seth|Mitchell|1978-12-31|M|M|50000|Graduate Degree|Skilled Manual|0|4|6079.24
11777|Miranda|Long|1978-01-21|S|F|40000|Graduate Degree|Skilled Manual|0|5|5915.53
11784|Jose|Turner|1978-06-18|M|M|40000|Graduate Degree|Skilled Manual|0|12|272.69
11785|Theodore|Diaz|1983-02-21|M|M|40000|Bachelors|Skilled Manual|0|3|74.98
11789|Bailey|Phillips|1981-02-16|M|F|50000|Bachelors|Skilled Manual|0|3|72.28
11790|Timothy|Gonzalez|1981-05-17|M|M|50000|Bachelors|Skilled Manual|0|5|146.95
11792|Alexia|Perry|1974-11-24|M|F|40000|Bachelors|Skilled Manual|1|3|119.98
11793|Xavier|Rogers|1980-03-16|M|M|40000|Bachelors|Skilled Manual|1|4|101.96
11794|Lauren|Ross|1975-05-01|S|F|40000|Bachelors|Skilled Manual|0|4|77.27
11795|Nicole|Thomas|1974-08-15|S|F|40000|Bachelors|Skilled Manual|0|3|74.98
11796|Isabel|Jenkins|1985-08-03|S|F|40000|Bachelors|Skilled Manual|0|7|5995.2
11797|Devin|Coleman|1980-03-03|S|M|40000|Bachelors|Skilled Manual|0|6|5972.73
11798|Brendan|Chande|1974-08-12|M|M|40000|Bachelors|Skilled Manual|0|3|5953.25
11799|Jessie|Wang|1980-09-09|M|M|40000|Bachelors|Skilled Manual|0|5|5921.19
11810|Antonio|Washington|1978-01-03|S|M|40000|Bachelors|Professional|1|5|5973.24
11811|Abigail|Brooks|1978-06-11|S|F|40000|Bachelors|Professional|1|2|5898.26
11812|Andrew|Rodriguez|1973-03-21|M|M|40000|Bachelors|Professional|1|3|5900.55
11813|Mary|Patterson|1973-05-11|M|F|40000|Bachelors|Professional|1|3|5953.25
11832|Zoe|Murphy|1976-04-01|S|F|40000|Bachelors|Professional|1|4|124.97
11841|Sean|Nelson|1969-09-13|M|M|40000|Bachelors|Professional|1|13|307.97
11842|Justin|Wilson|1970-04-03|S|M|50000|Bachelors|Skilled Manual|3|4|98.97
11843|Christy|Nara|1975-11-08|S|F|50000|Bachelors|Skilled Manual|3|5|116.76
11844|Michele|Alvarez|1969-10-06|S|F|50000|Bachelors|Skilled Manual|3|4|124.97
11845|Natalie|Jones|1930-02-15|S|F|30000|High School|Skilled Manual|2|11|197.2
11846|Savannah|Reed|1969-12-13|S|F|50000|Bachelors|Skilled Manual|2|2|84.99
11847|Cassidy|Diaz|1970-05-31|S|F|50000|Bachelors|Skilled Manual|2|4|124.97
11848|Joshua|Lewis|1975-02-24|M|M|50000|Bachelors|Skilled Manual|2|4|92.27
11849|Faith|Reed|1970-03-13|S|F|50000|Bachelors|Skilled Manual|2|5|257.97
11850|Brooke|Ramirez|1980-09-16|S|F|50000|Bachelors|Skilled Manual|2|5|149.46
11858|Jordan|Coleman|1968-06-05|M|M|40000|High School|Skilled Manual|2|2|84.99
11862|Olivia|Peterson|1972-09-11|S|F|40000|High School|Skilled Manual|2|5|209.23
11867|Nathaniel|James|1971-04-21|M|M|40000|High School|Skilled Manual|2|4|82.93
11925|Ashlee|Jai|1984-05-05|S|F|40000|Partial College|Skilled Manual|1|5|5968.23
11926|Eduardo|Foster|1983-09-15|S|M|40000|Partial College|Skilled Manual|1|3|47.94
11927|Nicole|Murphy|1984-01-21|S|F|40000|Partial College|Skilled Manual|1|3|51.94
11929|Virginia|Gonzalez|1962-08-08|S|F|30000|Partial College|Clerical|2|8|4965.78
11930|Jaclyn|Nara|1952-10-31|M|F|20000|High School|Skilled Manual|2|5|5035.81
11933|Mathew|Rubio|1982-09-01|S|M|40000|Partial High School|Clerical|2|3|5933.26
11934|Justin|Shan|1983-04-13|S|M|40000|Partial High School|Clerical|2|5|5994.72
11935|Jessica|Taylor|1983-05-19|S|F|30000|Partial College|Skilled Manual|1|1|35
11936|Hunter|Clark|1982-10-09|M|M|30000|Partial College|Skilled Manual|1|3|42.28
11937|Devin|Perez|1982-12-03|M|M|30000|Partial College|Skilled Manual|2|4|5888.24
11942|George|Gonzalez|1954-12-11|M|M|20000|Partial High School|Clerical|2|7|4792.29
11943|Dawn|Huang|1954-08-27|M|F|20000|Partial High School|Clerical|2|7|4734.29
11944|Rachael|Rodriguez|1956-04-13|S|F|30000|Partial College|Clerical|2|9|4776.27
11945|Dennis|Huang|1986-03-11|M|M|20000|Partial College|Skilled Manual|2|4|5910.55
11946|Brandy|Saunders|1956-07-02|S|F|30000|High School|Skilled Manual|2|5|4697.31
11947|Jenny|Zheng|1957-04-20|S|F|30000|High School|Skilled Manual|2|6|4747.3
11948|Tasha|Xu|1956-10-07|M|F|30000|High School|Skilled Manual|2|4|82.26
11951|Lacey|Huang|1958-02-03|M|F|40000|Partial College|Skilled Manual|2|8|63.52
11953|Courtney|Wright|1981-03-03|S|F|40000|High School|Skilled Manual|2|6|65.25
11956|Alexandria|Sandberg|1985-08-30|S|F|40000|High School|Skilled Manual|2|2|5873.26
12011|Morgan|Johnson|1940-08-16|S|F|30000|Partial College|Clerical|2|6|4735.81
12013|Kayla|Lewis|1958-09-04|S|F|30000|Partial College|Clerical|2|3|3949.97
12014|Devin|Sanders|1954-08-09|M|M|10000|High School|Skilled Manual|2|3|3949.97
12015|Jacob|White|1982-01-06|S|M|30000|High School|Skilled Manual|2|3|61.97
12016|Meredith|Serrano|1981-06-11|S|F|40000|High School|Skilled Manual|1|4|5913.24
12017|David|Simmons|1982-04-26|M|M|40000|High School|Skilled Manual|2|3|2339.97
12018|Devin|Henderson|1986-01-30|M|M|30000|High School|Skilled Manual|2|6|6011.74
12019|Gabrielle|Cox|1986-05-13|S|F|30000|High School|Skilled Manual|2|3|74.98
12020|Olivia|Rogers|1985-03-13|M|F|30000|High School|Skilled Manual|2|3|804.47
12021|Deborah|Yuan|1951-08-13|S|F|10000|High School|Skilled Manual|2|5|4043.46
12022|Jose|Wright|1986-05-22|S|M|40000|High School|Skilled Manual|2|6|136.25
12023|Fernando|Johnson|1984-01-05|S|M|30000|Partial High School|Clerical|2|3|5933.26
12024|Samuel|Edwards|1983-12-24|S|M|40000|High School|Skilled Manual|2|4|83.97
12025|Logan|Diaz|1983-12-16|M|M|40000|High School|Skilled Manual|2|4|5910.55
12026|Lucas|Flores|1984-01-14|M|M|40000|High School|Skilled Manual|2|5|5976.74
12027|Haley|Wood|1984-04-24|M|F|40000|High School|Skilled Manual|2|4|5913.24
12028|Sarah|Lewis|1983-05-11|S|F|30000|Partial High School|Clerical|2|2|39.99
12029|Damien|Hu|1983-04-15|M|M|30000|Partial High School|Clerical|2|4|54.97
12030|Ana|Washington|1982-08-05|S|F|40000|High School|Skilled Manual|2|4|5970.23
12031|Logan|Jai|1985-04-17|S|M|30000|Partial High School|Clerical|2|1|769.49
12032|Tyler|Taylor|1984-11-22|S|M|30000|Partial High School|Clerical|2|4|614.96
12033|Kristen|Guo|1984-10-29|S|F|40000|High School|Skilled Manual|2|4|5949.23
12034|Julian|Long|1946-09-11|M|M|40000|Bachelors|Management|2|6|74.54
12035|Gerald|Prasad|1946-12-20|M|M|40000|Bachelors|Management|2|6|81.24
12036|Summer|Lopez|1946-08-06|M|F|40000|Bachelors|Management|2|5|69.55
12037|Patricia|Chapman|1949-03-13|S|F|40000|Bachelors|Management|2|8|7107.1
12038|George|Vance|1949-02-06|S|M|40000|Bachelors|Management|2|5|91.75
12040|Richard|Torres|1982-02-15|M|M|40000|Partial College|Skilled Manual|1|4|51.27
12041|Seth|Martin|1986-06-03|M|M|40000|High School|Skilled Manual|2|6|5998.23
12042|Alex|Carter|1981-03-26|M|M|40000|High School|Skilled Manual|2|4|5975.23
12043|Carson|Patterson|1980-03-20|M|M|40000|Partial College|Skilled Manual|1|4|103.97
12044|Madeline|Lopez|1979-11-24|S|F|40000|Partial College|Skilled Manual|1|5|105.95
12045|Luis|Russell|1979-12-23|S|M|40000|Partial College|Skilled Manual|1|3|65.97
12046|Alexa|Cook|1980-01-15|S|F|40000|Partial College|Skilled Manual|1|2|43.99
12047|Alexandra|Davis|1979-09-22|S|F|40000|Partial College|Skilled Manual|1|2|43.99
12090|Savannah|Carter|1954-01-02|M|F|40000|High School|Professional|2|3|2350.96
12091|Eddie|Munoz|1959-11-09|M|M|40000|High School|Professional|2|4|83.97
12092|Austin|White|1953-08-08|M|M|40000|High School|Professional|2|4|51.27
12106|Isaiah|Baker|1955-12-06|M|M|40000|Partial High School|Skilled Manual|2|7|169.54
12107|Nathan|Gonzales|1961-08-11|M|M|40000|Partial High School|Skilled Manual|2|8|222.23
12136|Blake|Turner|1938-05-08|M|M|30000|High School|Professional|2|10|181.71
12179|Alexis|Jones|1941-04-08|S|F|50000|Graduate Degree|Management|2|4|5913.24
12180|Holly|Mehta|1942-03-17|S|F|50000|Graduate Degree|Management|2|4|5930.23
12199|Christina|Richardson|1957-11-05|S|F|40000|Partial College|Professional|2|4|194.98
12210|Alan|He|1984-03-24|M|M|10000|Graduate Degree|Manual|0|6|6825.4496
12211|Victor|Romero|1985-02-23|M|M|10000|Graduate Degree|Manual|0|3|5908.25
12212|Shawna|Xie|1974-11-16|M|F|10000|Graduate Degree|Manual|0|2|5898.26
12213|Alejandro|Lal|1974-01-29|M|M|10000|Graduate Degree|Manual|0|5|4419.0582
12214|Julie|Raje|1968-03-19|M|F|20000|Graduate Degree|Manual|0|8|6803.9182
12215|Karla|She|1968-06-12|M|F|20000|Graduate Degree|Clerical|0|9|6890.7296
12216|Gerald|Rodriguez|1967-09-30|M|M|20000|Graduate Degree|Clerical|0|9|6955.4096
12217|Kyle|Roberts|1966-12-31|M|M|10000|Bachelors|Manual|0|2|5873.26
12218|Mitchell|Xu|1967-05-26|M|M|10000|Bachelors|Manual|0|5|4472.3696
12219|Kurt|Nara|1977-10-08|M|M|10000|Bachelors|Manual|0|5|5967.23
12220|Virginia|Sara|1966-07-16|M|F|10000|Bachelors|Manual|0|4|5950.23
12221|Brandi|Ruiz|1966-07-09|M|F|20000|Graduate Degree|Clerical|0|4|5968.25
12222|Jenny|Xu|1966-09-17|M|F|20000|Graduate Degree|Clerical|0|8|6909.0982
12223|Felicia|Vazquez|1966-08-19|M|F|20000|Graduate Degree|Clerical|0|1|34.99
12224|Tristan|Henderson|1941-03-17|M|M|20000|Graduate Degree|Clerical|0|2|84.98
12225|Kathleen|Ortega|1964-05-01|M|F|20000|Graduate Degree|Clerical|0|4|4381.3896
12226|Faith|Ward|1968-04-06|M|F|10000|Bachelors|Clerical|0|5|4368.0582
12227|Kelsey|Raje|1963-02-08|M|F|10000|Partial College|Manual|0|2|43.98
12228|Mayra|Martinez|1963-02-23|M|F|20000|Bachelors|Clerical|0|3|4401.3996
12229|Kari|Gomez|1962-05-17|M|F|10000|Partial College|Manual|0|4|4415.6796
12230|Wesley|Zheng|1961-08-11|M|M|10000|Partial College|Manual|0|4|4401.0582
12231|Isabelle|Patterson|1960-09-15|S|F|10000|Partial College|Manual|0|3|4354.0782
12232|Sean|Hernandez|1960-10-11|S|M|10000|Partial College|Manual|0|3|4376.3996
12233|Jerry|Yuan|1960-11-05|M|M|10000|Partial College|Manual|1|1|34.99
12234|Clarence|Zeng|1959-08-25|M|M|10000|Partial College|Manual|1|1|34.99
12235|Donna|Rai|1949-05-22|M|F|30000|Graduate Degree|Clerical|0|4|62.76
12236|Kendra|Gill|1946-12-04|M|F|20000|Partial College|Manual|0|1|34.99
12237|Ruth|Madan|1952-05-07|M|F|20000|Partial College|Manual|0|5|4470.3896
12238|Monica|Raman|1952-07-24|M|F|30000|Bachelors|Clerical|0|1|34.99
12239|Alberto|Ramos|1947-11-29|M|M|30000|Bachelors|Clerical|0|8|6901.4196
12240|Clayton|Sharma|1986-06-03|S|M|10000|Partial College|Manual|1|2|3964.98
12241|Kristine|Sandberg|1985-05-05|S|F|10000|Partial College|Manual|1|4|3989.46
12242|Gilbert|Liang|1984-08-03|S|M|10000|Partial College|Manual|1|3|3948.97
12243|Kristy|Rubio|1985-11-15|S|F|10000|Partial College|Manual|1|2|3914.98
12244|Amy|Huang|1986-05-22|M|F|20000|Bachelors|Clerical|0|4|114.96
12245|Francisco|Gonzalez|1984-05-25|S|M|10000|Partial College|Manual|1|4|3967.26
12246|Shawn|Luo|1985-04-10|M|M|10000|High School|Manual|0|5|3947.25
12247|Brandy|Raman|1985-04-16|S|F|20000|Bachelors|Clerical|0|3|77.27
12248|Devin|Taylor|1983-09-11|S|M|10000|High School|Manual|0|2|3939.98
12249|Jessie|Cai|1984-03-15|M|M|20000|Bachelors|Clerical|0|4|114.96
12250|Andrea|Collins|1982-10-06|S|F|10000|High School|Manual|0|2|3964.98
12251|Troy|Suri|1982-10-07|M|M|20000|Partial College|Manual|0|3|3924.97
12252|Omar|Liu|1983-03-31|M|M|20000|Partial College|Manual|0|5|3938.95
12253|Jenny|Sun|1982-08-14|S|F|20000|Partial College|Manual|0|6|4066.93
12254|Calvin|Deng|1948-08-25|S|M|20000|Partial College|Manual|0|5|5968.23
12255|Robyn|Alvarez|1978-01-30|S|F|20000|Partial College|Manual|0|3|5883.25
12256|Wendy|Ramos|1972-10-19|M|F|20000|Partial College|Manual|0|3|5953.25
12257|Ross|Ruiz|1966-10-04|M|M|30000|Graduate Degree|Clerical|0|1|49.99
12258|Jamie|Li|1967-03-27|M|F|30000|Graduate Degree|Clerical|0|1|49.99
12259|Cindy|Madan|1972-04-12|M|F|30000|Graduate Degree|Clerical|0|5|86.75
12260|Melinda|Romero|1972-05-01|M|F|30000|Graduate Degree|Clerical|0|5|241.76
12261|Kaitlin|Sanchez|1966-04-25|M|F|10000|High School|Manual|1|5|5973.24
12262|Morgan|Sanchez|1965-11-19|M|F|20000|Partial College|Manual|0|5|119.45
12263|Emmanuel|Garcia|1965-09-12|S|M|20000|Partial College|Manual|0|8|6829.3796
12264|Bruce|Ashe|1976-08-16|S|M|20000|Partial College|Manual|0|7|5662.8982
12265|Alan|Guo|1964-12-30|S|M|10000|High School|Manual|1|5|5964.22
12266|Tiffany|Lin|1970-03-13|M|F|20000|Partial College|Manual|1|3|4401.3996
12267|Clifford|Garcia|1963-11-07|S|M|20000|Partial College|Manual|1|2|5873.26
12268|Edwin|Shan|1963-10-30|M|M|30000|Graduate Degree|Clerical|0|1|49.99
12269|Warren|Zheng|1971-06-10|M|M|30000|Graduate Degree|Clerical|0|2|43.98
12270|Ebony|Ramos|1966-03-09|S|F|30000|Graduate Degree|Clerical|0|4|4454.5682
12271|Tyrone|Hernandez|1965-03-15|M|M|30000|Bachelors|Clerical|0|7|5683.1796
12272|Justin|Alexander|1965-06-08|M|M|40000|Graduate Degree|Clerical|0|5|5139.7296
12273|Nelson|Carlson|1964-04-12|M|M|30000|Bachelors|Clerical|0|1|49.99
12274|Javier|Torres|1976-03-25|S|M|10000|High School|Manual|0|1|34.99
12275|Adriana|Madan|1981-06-07|S|F|20000|Partial College|Manual|1|5|4435.3796
12276|Alisha|Shan|1976-01-10|M|F|30000|Bachelors|Clerical|0|5|4416.3796
12277|Beth|Ortega|1974-10-20|S|F|10000|High School|Manual|0|8|5666.5196
12278|Meredith|Johnsen|1974-07-06|S|F|10000|High School|Manual|0|1|49.99
12279|Mathew|Suarez|1975-12-19|M|M|30000|Bachelors|Clerical|0|4|5974.23
12280|Theresa|Alvarez|1981-06-04|M|F|30000|Bachelors|Clerical|0|5|5923.23
12281|Janelle|Sanchez|1981-04-19|M|F|40000|Graduate Degree|Clerical|0|7|5169.3582
12282|Nicolas|Tang|1981-01-03|S|M|40000|Graduate Degree|Clerical|0|3|5111.4382
12283|Todd|Zeng|1980-08-06|S|M|20000|Partial College|Manual|1|6|5582.9082
12284|Cristina|Beck|1980-09-28|M|F|30000|Bachelors|Clerical|0|5|5625.2496
12285|Bethany|Chande|1975-05-28|S|F|30000|Bachelors|Clerical|0|4|5968.25
12286|Nathan|Jenkins|1975-03-06|S|M|40000|Graduate Degree|Skilled Manual|0|9|5254.8782
12287|Andre|Arun|1957-06-30|S|M|10000|Partial College|Manual|2|10|5720.3682
12288|Sara|Brooks|1984-09-17|M|F|10000|High School|Manual|1|5|147.96
12289|Joseph|Taylor|1984-09-16|S|M|10000|High School|Manual|1|8|5645.8582
12290|Kaylee|Morris|1973-10-23|S|F|10000|High School|Manual|1|2|5873.26
12367|Trinity|Townsend|1979-02-19|S|F|10000|Partial High School|Manual|2|5|160.45
12368|Rodney|Rubio|1978-12-20|S|M|10000|Partial High School|Manual|2|1|34.99
12373|Isaac|Gray|1985-08-02|S|M|30000|Partial College|Clerical|1|5|5937.73
12374|Marie|Kapoor|1985-09-25|S|F|20000|Partial High School|Manual|2|1|34.99
12375|Jarrod|Raman|1985-08-23|S|M|20000|Partial High School|Manual|2|2|43.98
12376|Holly|Perez|1985-09-29|S|F|20000|Partial High School|Manual|2|3|75.47
12377|Christopher|Miller|1985-09-11|S|M|20000|Partial High School|Manual|2|1|49.99
12378|Brianna|Sanchez|1985-02-16|S|F|30000|Partial College|Clerical|1|2|4366.4096
12379|Bridget|Chande|1984-02-16|S|F|30000|Partial College|Clerical|1|1|49.99
12380|Omar|Yuan|1979-09-04|S|M|30000|High School|Manual|1|5|5570.2182
12381|Johnny|Lal|1985-02-13|M|M|40000|Bachelors|Skilled Manual|0|6|5161.7296
12382|Tamara|Chen|1983-11-08|S|F|20000|Partial High School|Manual|2|3|5606.2596
12383|Albert|Gomez|1978-10-18|S|M|30000|High School|Manual|1|2|5898.26
12384|Jacquelyn|Gutierrez|1979-03-31|M|F|40000|Bachelors|Skilled Manual|1|8|5056.5282
12385|Tara|Raji|1978-09-24|M|F|40000|Bachelors|Skilled Manual|1|4|5118.7496
12386|Katherine|Perry|1977-10-06|S|F|20000|Partial High School|Manual|2|5|4447.3696
12387|Meredith|Vazquez|1983-12-24|S|F|30000|High School|Manual|1|1|34.99
12388|Casey|Kumar|1978-01-16|S|F|30000|High School|Manual|1|3|4379.0782
12389|Albert|Jiménez|1978-01-03|S|M|30000|High School|Manual|1|1|49.99
12390|Denise|Martinez|1983-09-14|S|F|40000|Partial College|Clerical|1|7|4977.8596
12391|Olivia|Kelly|1983-02-20|S|F|40000|Partial College|Clerical|0|4|5121.4282
12392|Nichole|Nath|1977-01-22|S|F|10000|Partial High School|Manual|2|3|75.47
12393|Brenda|Sai|1977-01-12|S|F|20000|Partial High School|Manual|2|2|74.48
12394|Erika|Serrano|1982-03-09|S|F|20000|Partial High School|Manual|2|5|5635.9082
12395|Kyle|Carter|1982-04-21|S|M|30000|High School|Manual|1|4|5968.25
12396|Susan|Yang|1976-10-11|S|F|30000|High School|Manual|1|1|49.99
12397|Shaun|Chapman|1975-09-11|S|M|40000|Partial College|Clerical|0|7|4968.0382
12398|Ashley|Clark|1977-01-08|S|F|40000|Partial College|Clerical|1|6|6498.72
12399|Henry|Chapman|1977-03-11|S|M|40000|Partial College|Clerical|1|4|58.96
12400|Andy|Martin|1977-05-11|S|M|40000|Partial College|Clerical|1|3|68.97
12401|Kimberly|Rivera|1982-05-05|S|F|40000|Partial College|Clerical|1|2|36.59
12402|Albert|Moreno|1976-09-11|S|M|40000|Partial College|Clerical|2|6|5218.3982
12403|Henry|Young|1976-12-15|S|M|40000|Partial College|Clerical|2|3|67.27
12404|Krystal|Liang|1982-08-06|S|F|40000|Partial College|Clerical|2|8|5251.7096
12405|Cole|Sanchez|1976-03-18|S|M|40000|Partial College|Clerical|2|2|36.59
12406|Ross|Gutierrez|1975-07-22|S|M|50000|Graduate Degree|Skilled Manual|0|1|35
12407|Shawn|Raji|1981-08-23|S|M|50000|Graduate Degree|Skilled Manual|0|3|74.98
12408|Jon|Lu|1975-08-05|S|M|50000|Graduate Degree|Skilled Manual|0|3|42.28
12409|Savannah|Hill|1980-09-19|S|F|40000|Partial College|Clerical|0|2|155
12410|Mariah|Richardson|1981-06-04|S|F|40000|Partial College|Clerical|0|3|159.99
12411|Kevin|Alexander|1981-03-31|S|M|40000|Partial College|Clerical|1|3|159.99
12412|Mackenzie|Wright|1936-04-18|M|F|50000|Graduate Degree|Skilled Manual|0|5|258.48
12418|Robert|Hernandez|1959-04-23|S|M|20000|High School|Manual|2|5|5969.72
12419|Destiny|Bell|1958-12-03|M|F|30000|Bachelors|Skilled Manual|1|1|35
12420|Spencer|Hayes|1959-02-17|M|M|30000|Bachelors|Skilled Manual|1|3|42.28
12421|Cameron|Hughes|1964-03-08|M|M|30000|Bachelors|Skilled Manual|1|3|74.98
12422|Hailey|Evans|1959-04-22|M|F|30000|Bachelors|Skilled Manual|1|1|35
12423|Sarah|Thompson|1970-10-19|S|F|20000|Partial High School|Clerical|2|3|5908.25
12424|Rebecca|Mitchell|1965-09-20|M|F|30000|High School|Manual|1|4|99.47
12425|Brandon|White|1959-09-02|M|M|30000|High School|Clerical|1|3|89.98
12426|Cody|Cox|1960-03-22|M|M|40000|Partial College|Clerical|1|4|99.47
12427|Kimberly|Stewart|1959-08-08|M|F|40000|Partial College|Clerical|1|2|39.99
12428|Sean|Morris|1960-08-06|M|M|40000|Partial College|Clerical|1|3|74.98
12429|Melvin|Black|1961-05-26|M|M|40000|Partial College|Clerical|1|1|35
12430|Kaitlyn|Thompson|1960-09-28|M|F|40000|Partial College|Clerical|1|11|288.9
12431|Wyatt|Thomas|1960-09-17|M|M|40000|Partial College|Clerical|1|8|224.53
12432|Nathan|Clark|1961-01-21|M|M|40000|Partial College|Clerical|1|3|91.97
12433|Antonio|Price|1966-07-16|M|M|40000|Partial College|Clerical|1|3|74.98
12434|Thomas|Kumar|1960-09-05|M|M|40000|Partial College|Clerical|1|3|74.98
12435|Christy|Zhou|1961-04-08|M|F|40000|Partial College|Clerical|1|3|5920.24
12436|Albert|Diaz|1960-12-15|M|M|40000|Partial College|Clerical|1|3|42.28
12437|Jeremy|Young|1971-12-09|M|M|40000|Partial College|Clerical|1|5|5983.22
