FN,MN,LN,Email,CustomerKey,DOB,Occupation,SalesAmount
Todd,Gao,M,todd14@adv,11061,1976-02-20,Skilled Manual,2384.07
Todd,Gao,M,todd14@adv,11061,1976-02-20,Skilled Manual,34.99
Todd,Gao,M,todd14@adv,11061,1976-02-20,Skilled Manual,9.99
Todd,Gao,M,todd14@adv,11061,1976-02-20,Skilled Manual,3374.99
Todd,Gao,M,todd14@adv,11061,1976-02-20,Skilled Manual,2319.99
Noah,Powell,D,noah5@adve,11062,1981-03-01,Skilled Manual,34.99
Noah,Powell,D,noah5@adve,11062,1981-03-01,Skilled Manual,2294.99
Noah,Powell,D,noah5@adve,11062,1981-03-01,Skilled Manual,21.98
Angela,Murphy,,angela41@a,11063,1980-10-04,Skilled Manual,9.99
Angela,Murphy,,angela41@a,11063,1980-10-04,Skilled Manual,53.99
Angela,Murphy,,angela41@a,11063,1980-10-04,Skilled Manual,2294.99
Angela,Murphy,,angela41@a,11063,1980-10-04,Skilled Manual,8.99
Angela,Murphy,,angela41@a,11063,1980-10-04,Skilled Manual,4.99
Chase,Reed,,chase21@ad,11064,1981-06-05,Skilled Manual,2294.99
Chase,Reed,,chase21@ad,11064,1981-06-05,Skilled Manual,9.99
Jessica,Henderson,,jessica29@,11065,1979-04-08,Skilled Manual,2.29
Jessica,Henderson,,jessica29@,11065,1979-04-08,Skilled Manual,35
Jessica,Henderson,,jessica29@,11065,1979-04-08,Skilled Manual,3.99
Jessica,Henderson,,jessica29@,11065,1979-04-08,Skilled Manual,2.29
Jessica,Henderson,,jessica29@,11065,1979-04-08,Skilled Manual,159
Grace,Butler,T,grace62@ad,11066,1979-05-27,Professional,3.99
Grace,Butler,T,grace62@ad,11066,1979-05-27,Professional,2.29
Grace,Butler,T,grace62@ad,11066,1979-05-27,Professional,34.99
Grace,Butler,T,grace62@ad,11066,1979-05-27,Professional,35
Grace,Butler,T,grace62@ad,11066,1979-05-27,Professional,4.99
Caleb,Carter,F,caleb40@ad,11067,1982-03-25,Professional,24.49
Caleb,Carter,F,caleb40@ad,11067,1982-03-25,Professional,2.29
Caleb,Carter,F,caleb40@ad,11067,1982-03-25,Professional,34.99
Caleb,Carter,F,caleb40@ad,11067,1982-03-25,Professional,3.99
Caleb,Carter,F,caleb40@ad,11067,1982-03-25,Professional,35
Caleb,Carter,F,caleb40@ad,11067,1982-03-25,Professional,4.99
Tiffany,Liang,,tiffany17@,11068,1966-09-19,Skilled Manual,24.99
Tiffany,Liang,,tiffany17@,11068,1966-09-19,Skilled Manual,4.99
Tiffany,Liang,,tiffany17@,11068,1966-09-19,Skilled Manual,8.99
Tiffany,Liang,,tiffany17@,11068,1966-09-19,Skilled Manual,7.95
Tiffany,Liang,,tiffany17@,11068,1966-09-19,Skilled Manual,9.99
Tiffany,Liang,,tiffany17@,11068,1966-09-19,Skilled Manual,24.49
Tiffany,Liang,,tiffany17@,11068,1966-09-19,Skilled Manual,21.98
Tiffany,Liang,,tiffany17@,11068,1966-09-19,Skilled Manual,4.99
Tiffany,Liang,,tiffany17@,11068,1966-09-19,Skilled Manual,4.99
Carolyn,Navarro,,carolyn30@,11069,1966-09-17,Skilled Manual,3399.99
Carolyn,Navarro,,carolyn30@,11069,1966-09-17,Skilled Manual,2384.07
Carolyn,Navarro,,carolyn30@,11069,1966-09-17,Skilled Manual,2319.99
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,2.29
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,2294.99
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,4.99
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,3399.99
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,28.99
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,2.29
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,2384.07
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,4.99
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,35
Willie,Raji,T,willie40@a,11070,1960-10-02,Skilled Manual,7.95
Linda,Serrano,,linda31@ad,11071,1960-12-23,Skilled Manual,4.99
Linda,Serrano,,linda31@ad,11071,1960-12-23,Skilled Manual,4.99
Linda,Serrano,,linda31@ad,11071,1960-12-23,Skilled Manual,8.99
Linda,Serrano,,linda31@ad,11071,1960-12-23,Skilled Manual,24.99
Linda,Serrano,,linda31@ad,11071,1960-12-23,Skilled Manual,53.99
Linda,Serrano,,linda31@ad,11071,1960-12-23,Skilled Manual,2.29
Linda,Serrano,,linda31@ad,11071,1960-12-23,Skilled Manual,9.99
Casey,Luo,,casey6@adv,11072,1960-08-05,Skilled Manual,4.99
Casey,Luo,,casey6@adv,11072,1960-08-05,Skilled Manual,3399.99
Casey,Luo,,casey6@adv,11072,1960-08-05,Skilled Manual,8.99
Casey,Luo,,casey6@adv,11072,1960-08-05,Skilled Manual,53.99
Casey,Luo,,casey6@adv,11072,1960-08-05,Skilled Manual,2384.07
Casey,Luo,,casey6@adv,11072,1960-08-05,Skilled Manual,2319.99
Casey,Luo,,casey6@adv,11072,1960-08-05,Skilled Manual,21.98
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,4.99
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,4.99
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,53.99
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,8.99
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,24.99
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,34.99
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,8.99
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,34.99
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,9.99
Amy,Ye,,amy16@adve,11073,1962-02-11,Skilled Manual,4.99
Levi,Arun,A,levi6@adve,11074,1962-02-25,Skilled Manual,2.29
Levi,Arun,A,levi6@adve,11074,1962-02-25,Skilled Manual,4.99
Levi,Arun,A,levi6@adve,11074,1962-02-25,Skilled Manual,8.99
Levi,Arun,A,levi6@adve,11074,1962-02-25,Skilled Manual,34.99
Levi,Arun,A,levi6@adve,11074,1962-02-25,Skilled Manual,24.99
Levi,Arun,A,levi6@adve,11074,1962-02-25,Skilled Manual,9.99
Levi,Arun,A,levi6@adve,11074,1962-02-25,Skilled Manual,7.95
Felicia,Jimenez,L,felicia4@a,11075,1963-05-16,Professional,2294.99
Felicia,Jimenez,L,felicia4@a,11075,1963-05-16,Professional,8.99
Felicia,Jimenez,L,felicia4@a,11075,1963-05-16,Professional,3374.99
Felicia,Jimenez,L,felicia4@a,11075,1963-05-16,Professional,2384.07
Felicia,Jimenez,L,felicia4@a,11075,1963-05-16,Professional,4.99
Blake,Anderson,,blake9@adv,11076,1963-01-10,Professional,2319.99
Blake,Anderson,,blake9@adv,11076,1963-01-10,Professional,2384.07
Blake,Anderson,,blake9@adv,11076,1963-01-10,Professional,3399.99
Blake,Anderson,,blake9@adv,11076,1963-01-10,Professional,54.99
Leah,Ye,,leah7@adve,11077,1963-03-19,Professional,34.99
Leah,Ye,,leah7@adve,11077,1963-03-19,Professional,2319.99
Leah,Ye,,leah7@adve,11077,1963-03-19,Professional,2384.07
Leah,Ye,,leah7@adve,11077,1963-03-19,Professional,54.99
Leah,Ye,,leah7@adve,11077,1963-03-19,Professional,3374.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,8.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,24.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,24.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,4.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,34.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,4.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,4.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,24.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,159
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,3.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,120
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,24.49
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,49.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,53.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,34.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,34.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,2.29
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,4.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,4.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,2.29
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,21.98
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,49.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,21.49
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,7.95
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,28.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,69.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,29.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,8.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,3.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,4.99
Gina,Martin,E,gina1@adve,11078,1985-01-06,Professional,35
Donald,Gonzalez,,donald20@a,11079,1970-03-07,Management,8.99
Donald,Gonzalez,,donald20@a,11079,1970-03-07,Management,9.99
Donald,Gonzalez,,donald20@a,11079,1970-03-07,Management,24.99
Donald,Gonzalez,,donald20@a,11079,1970-03-07,Management,8.99
Donald,Gonzalez,,donald20@a,11079,1970-03-07,Management,4.99
Damien,Chander,,damien32@a,11080,1965-01-13,Management,4.99
Damien,Chander,,damien32@a,11080,1965-01-13,Management,49.99
Damien,Chander,,damien32@a,11080,1965-01-13,Management,35
Damien,Chander,,damien32@a,11080,1965-01-13,Management,2384.07
Damien,Chander,,damien32@a,11080,1965-01-13,Management,2319.99
Damien,Chander,,damien32@a,11080,1965-01-13,Management,34.99
Damien,Chander,,damien32@a,11080,1965-01-13,Management,3374.99
Savannah,Baker,C,savannah39,11081,1972-01-21,Management,3.99
Savannah,Baker,C,savannah39,11081,1972-01-21,Management,2.29
Savannah,Baker,C,savannah39,11081,1972-01-21,Management,53.99
Savannah,Baker,C,savannah39,11081,1972-01-21,Management,35
Savannah,Baker,C,savannah39,11081,1972-01-21,Management,8.99
Angela,Butler,L,angela17@a,11082,1972-02-01,Management,742.35
Angela,Butler,L,angela17@a,11082,1972-02-01,Management,2294.99
Angela,Butler,L,angela17@a,11082,1972-02-01,Management,4.99
Angela,Butler,L,angela17@a,11082,1972-02-01,Management,35
Angela,Butler,L,angela17@a,11082,1972-02-01,Management,8.99
Angela,Butler,L,angela17@a,11082,1972-02-01,Management,24.49
Alyssa,Cox,F,alyssa37@a,11083,1977-03-11,Management,34.99
Alyssa,Cox,F,alyssa37@a,11083,1977-03-11,Management,742.35
Alyssa,Cox,F,alyssa37@a,11083,1977-03-11,Management,35
Alyssa,Cox,F,alyssa37@a,11083,1977-03-11,Management,2319.99
Alyssa,Cox,F,alyssa37@a,11083,1977-03-11,Management,4.99
Lucas,Phillips,,lucas7@adv,11084,1963-03-12,Skilled Manual,742.35
Lucas,Phillips,,lucas7@adv,11084,1963-03-12,Skilled Manual,2.29
Lucas,Phillips,,lucas7@adv,11084,1963-03-12,Skilled Manual,8.99
Lucas,Phillips,,lucas7@adv,11084,1963-03-12,Skilled Manual,2319.99
Lucas,Phillips,,lucas7@adv,11084,1963-03-12,Skilled Manual,4.99
Emily,Johnson,,emily1@adv,11085,1963-01-16,Professional,3.99
Emily,Johnson,,emily1@adv,11085,1963-01-16,Professional,35
Emily,Johnson,,emily1@adv,11085,1963-01-16,Professional,49.99
Emily,Johnson,,emily1@adv,11085,1963-01-16,Professional,4.99
Emily,Johnson,,emily1@adv,11085,1963-01-16,Professional,34.99
Ryan,Brown,,ryan43@adv,11086,1963-06-22,Professional,49.99
Ryan,Brown,,ryan43@adv,11086,1963-06-22,Professional,35
Ryan,Brown,,ryan43@adv,11086,1963-06-22,Professional,3.99
Ryan,Brown,,ryan43@adv,11086,1963-06-22,Professional,4.99
Ryan,Brown,,ryan43@adv,11086,1963-06-22,Professional,34.99
Ryan,Brown,,ryan43@adv,11086,1963-06-22,Professional,24.49
Tamara,Liang,L,tamara6@ad,11087,1963-04-02,Professional,2.29
Tamara,Liang,L,tamara6@ad,11087,1963-04-02,Professional,3.99
Tamara,Liang,L,tamara6@ad,11087,1963-04-02,Professional,35
Tamara,Liang,L,tamara6@ad,11087,1963-04-02,Professional,159
Hunter,Davis,,hunter64@a,11088,1963-05-25,Management,21.98
Hunter,Davis,,hunter64@a,11088,1963-05-25,Management,4.99
Hunter,Davis,,hunter64@a,11088,1963-05-25,Management,24.49
Hunter,Davis,,hunter64@a,11088,1963-05-25,Management,742.35
Hunter,Davis,,hunter64@a,11088,1963-05-25,Management,2319.99
Hunter,Davis,,hunter64@a,11088,1963-05-25,Management,8.99
Hunter,Davis,,hunter64@a,11088,1963-05-25,Management,53.99
Abigail,Price,M,abigail25@,11089,1962-08-05,Management,34.99
Abigail,Price,M,abigail25@,11089,1962-08-05,Management,49.99
Abigail,Price,M,abigail25@,11089,1962-08-05,Management,21.98
Abigail,Price,M,abigail25@,11089,1962-08-05,Management,8.99
Abigail,Price,M,abigail25@,11089,1962-08-05,Management,2294.99
Abigail,Price,M,abigail25@,11089,1962-08-05,Management,34.99
Abigail,Price,M,abigail25@,11089,1962-08-05,Management,742.35
Trevor,Bryant,,trevor18@a,11090,1968-12-13,Professional,3578.27
Trevor,Bryant,,trevor18@a,11090,1968-12-13,Professional,742.35
Trevor,Bryant,,trevor18@a,11090,1968-12-13,Professional,24.49
Trevor,Bryant,,trevor18@a,11090,1968-12-13,Professional,8.99
Trevor,Bryant,,trevor18@a,11090,1968-12-13,Professional,2294.99
Trevor,Bryant,,trevor18@a,11090,1968-12-13,Professional,54.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,4.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,21.49
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,32.6
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,53.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,24.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,24.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,4.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,4.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,4.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,49.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,3.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,8.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,34.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,3.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,24.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,3.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,4.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,34.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,21.49
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,24.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,34.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,69.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,3.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,4.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,24.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,4.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,28.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,32.6
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,34.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,3.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,3.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,24.49
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,8.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,32.6
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,24.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,29.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,34.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,7.95
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,3.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,4.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,4.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,35
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,49.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,53.99
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,32.6
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,24.49
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,2.29
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,24.49
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,120
Dalton,Perez,,dalton37@a,11091,1962-10-02,Professional,3.99
Cheryl,Diaz,A,cheryl4@ad,11092,1972-11-02,Professional,2319.99
Cheryl,Diaz,A,cheryl4@ad,11092,1972-11-02,Professional,2384.07
Cheryl,Diaz,A,cheryl4@ad,11092,1972-11-02,Professional,21.98
Cheryl,Diaz,A,cheryl4@ad,11092,1972-11-02,Professional,8.99
Cheryl,Diaz,A,cheryl4@ad,11092,1972-11-02,Professional,3374.99
Aimee,He,A,aimee13@ad,11093,1978-09-06,Management,2384.07
Aimee,He,A,aimee13@ad,11093,1978-09-06,Management,21.98
Aimee,He,A,aimee13@ad,11093,1978-09-06,Management,34.99
Aimee,He,A,aimee13@ad,11093,1978-09-06,Management,8.99
Aimee,He,A,aimee13@ad,11093,1978-09-06,Management,34.99
Aimee,He,A,aimee13@ad,11093,1978-09-06,Management,3399.99
Aimee,He,A,aimee13@ad,11093,1978-09-06,Management,2294.99
Cedric,Ma,W,cedric15@a,11094,1967-09-29,Skilled Manual,4.99
Cedric,Ma,W,cedric15@a,11094,1967-09-29,Skilled Manual,24.99
Cedric,Ma,W,cedric15@a,11094,1967-09-29,Skilled Manual,120
Cedric,Ma,W,cedric15@a,11094,1967-09-29,Skilled Manual,8.99
Cedric,Ma,W,cedric15@a,11094,1967-09-29,Skilled Manual,4.99
Cedric,Ma,W,cedric15@a,11094,1967-09-29,Skilled Manual,7.95
Cedric,Ma,W,cedric15@a,11094,1967-09-29,Skilled Manual,53.99
Cedric,Ma,W,cedric15@a,11094,1967-09-29,Skilled Manual,9.99
Chad,Kumar,,chad9@adve,11095,1968-02-29,Skilled Manual,2384.07
Chad,Kumar,,chad9@adve,11095,1968-02-29,Skilled Manual,4.99
Chad,Kumar,,chad9@adve,11095,1968-02-29,Skilled Manual,34.99
Chad,Kumar,,chad9@adve,11095,1968-02-29,Skilled Manual,2294.99
Chad,Kumar,,chad9@adve,11095,1968-02-29,Skilled Manual,53.99
Chad,Kumar,,chad9@adve,11095,1968-02-29,Skilled Manual,9.99
Chad,Kumar,,chad9@adve,11095,1968-02-29,Skilled Manual,3374.99
Andrés,Anand,,andrés18@a,11096,1968-02-07,Professional,2294.99
Andrés,Anand,,andrés18@a,11096,1968-02-07,Professional,8.99
Andrés,Anand,,andrés18@a,11096,1968-02-07,Professional,3374.99
Andrés,Anand,,andrés18@a,11096,1968-02-07,Professional,2384.07
Edwin,Nara,R,edwin39@ad,11097,1972-10-23,Skilled Manual,9.99
Edwin,Nara,R,edwin39@ad,11097,1972-10-23,Skilled Manual,3374.99
Edwin,Nara,R,edwin39@ad,11097,1972-10-23,Skilled Manual,34.99
Edwin,Nara,R,edwin39@ad,11097,1972-10-23,Skilled Manual,2294.99
Edwin,Nara,R,edwin39@ad,11097,1972-10-23,Skilled Manual,2384.07
Mallory,Rubio,S,mallory7@a,11098,1966-10-29,Skilled Manual,4.99
Mallory,Rubio,S,mallory7@a,11098,1966-10-29,Skilled Manual,24.99
Mallory,Rubio,S,mallory7@a,11098,1966-10-29,Skilled Manual,53.99
Mallory,Rubio,S,mallory7@a,11098,1966-10-29,Skilled Manual,4.99
Adam,Ross,,adam2@adve,11099,1966-09-05,Professional,3399.99
Adam,Ross,,adam2@adve,11099,1966-09-05,Professional,53.99
Adam,Ross,,adam2@adve,11099,1966-09-05,Professional,53.99
Adam,Ross,,adam2@adve,11099,1966-09-05,Professional,4.99
Adam,Ross,,adam2@adve,11099,1966-09-05,Professional,4.99
Adam,Ross,,adam2@adve,11099,1966-09-05,Professional,8.99
Adam,Ross,,adam2@adve,11099,1966-09-05,Professional,9.99
Adam,Ross,,adam2@adve,11099,1966-09-05,Professional,2384.07
Adam,Ross,,adam2@adve,11099,1966-09-05,Professional,2294.99
Latasha,Navarro,L,latasha10@,11100,1966-03-15,Skilled Manual,4.99
Latasha,Navarro,L,latasha10@,11100,1966-03-15,Skilled Manual,3374.99
Latasha,Navarro,L,latasha10@,11100,1966-03-15,Skilled Manual,24.49
Latasha,Navarro,L,latasha10@,11100,1966-03-15,Skilled Manual,8.99
Latasha,Navarro,L,latasha10@,11100,1966-03-15,Skilled Manual,2319.99
Latasha,Navarro,L,latasha10@,11100,1966-03-15,Skilled Manual,2384.07
Latasha,Navarro,L,latasha10@,11100,1966-03-15,Skilled Manual,54.99
Abby,Sai,L,abby4@adve,11101,1970-11-05,Professional,2384.07
Abby,Sai,L,abby4@adve,11101,1970-11-05,Professional,2319.99
Abby,Sai,L,abby4@adve,11101,1970-11-05,Professional,8.99
Abby,Sai,L,abby4@adve,11101,1970-11-05,Professional,120
Abby,Sai,L,abby4@adve,11101,1970-11-05,Professional,24.49
Abby,Sai,L,abby4@adve,11101,1970-11-05,Professional,3399.99
Abby,Sai,L,abby4@adve,11101,1970-11-05,Professional,4.99
Julia,Nelson,L,julia7@adv,11102,1970-10-19,Professional,54.99
Julia,Nelson,L,julia7@adv,11102,1970-10-19,Professional,24.99
Julia,Nelson,L,julia7@adv,11102,1970-10-19,Professional,7.95
Julia,Nelson,L,julia7@adv,11102,1970-10-19,Professional,9.99
Julia,Nelson,L,julia7@adv,11102,1970-10-19,Professional,4.99
Cassie,Chande,,cassie13@a,11103,1981-04-12,Professional,2384.07
Cassie,Chande,,cassie13@a,11103,1981-04-12,Professional,3374.99
Cassie,Chande,,cassie13@a,11103,1981-04-12,Professional,34.99
Cassie,Chande,,cassie13@a,11103,1981-04-12,Professional,53.99
Cassie,Chande,,cassie13@a,11103,1981-04-12,Professional,2294.99
Cassie,Chande,,cassie13@a,11103,1981-04-12,Professional,9.99
Cassie,Chande,,cassie13@a,11103,1981-04-12,Professional,4.99
Cassie,Chande,,cassie13@a,11103,1981-04-12,Professional,24.49
Edgar,Sara,A,edgar11@ad,11104,1975-03-08,Professional,2384.07
Edgar,Sara,A,edgar11@ad,11104,1975-03-08,Professional,3399.99
Edgar,Sara,A,edgar11@ad,11104,1975-03-08,Professional,53.99
Edgar,Sara,A,edgar11@ad,11104,1975-03-08,Professional,2294.99
Edgar,Sara,A,edgar11@ad,11104,1975-03-08,Professional,4.99
Edgar,Sara,A,edgar11@ad,11104,1975-03-08,Professional,35
Candace,Fernandez,,candace15@,11105,1970-06-27,Professional,2384.07
Candace,Fernandez,,candace15@,11105,1970-06-27,Professional,2294.99
Candace,Fernandez,,candace15@,11105,1970-06-27,Professional,7.95
Candace,Fernandez,,candace15@,11105,1970-06-27,Professional,3399.99
Candace,Fernandez,,candace15@,11105,1970-06-27,Professional,8.99
Jessie,Liu,,jessie9@ad,11106,1970-03-11,Professional,2384.07
Jessie,Liu,,jessie9@ad,11106,1970-03-11,Professional,2294.99
Jessie,Liu,,jessie9@ad,11106,1970-03-11,Professional,3399.99
Bianca,Lin,,bianca7@ad,11107,1976-03-04,Professional,2384.07
Bianca,Lin,,bianca7@ad,11107,1976-03-04,Professional,3374.99
Bianca,Lin,,bianca7@ad,11107,1976-03-04,Professional,34.99
Bianca,Lin,,bianca7@ad,11107,1976-03-04,Professional,2319.99
Bianca,Lin,,bianca7@ad,11107,1976-03-04,Professional,34.99
Bianca,Lin,,bianca7@ad,11107,1976-03-04,Professional,21.98
Kari,Alvarez,C,kari25@adv,11108,1969-01-10,Professional,34.99
Kari,Alvarez,C,kari25@adv,11108,1969-01-10,Professional,3374.99
Kari,Alvarez,C,kari25@adv,11108,1969-01-10,Professional,2384.07
Kari,Alvarez,C,kari25@adv,11108,1969-01-10,Professional,2294.99
Kari,Alvarez,C,kari25@adv,11108,1969-01-10,Professional,35
Ruben,Kapoor,D,ruben1@adv,11109,1980-04-30,Professional,2384.07
Ruben,Kapoor,D,ruben1@adv,11109,1980-04-30,Professional,35
Ruben,Kapoor,D,ruben1@adv,11109,1980-04-30,Professional,8.99
Ruben,Kapoor,D,ruben1@adv,11109,1980-04-30,Professional,120
Ruben,Kapoor,D,ruben1@adv,11109,1980-04-30,Professional,4.99
Ruben,Kapoor,D,ruben1@adv,11109,1980-04-30,Professional,21.98
Ruben,Kapoor,D,ruben1@adv,11109,1980-04-30,Professional,2294.99
Ruben,Kapoor,D,ruben1@adv,11109,1980-04-30,Professional,3374.99
Curtis,Yang,,curtis5@ad,11110,1967-12-04,Skilled Manual,8.99
Curtis,Yang,,curtis5@ad,11110,1967-12-04,Skilled Manual,2294.99
Curtis,Yang,,curtis5@ad,11110,1967-12-04,Skilled Manual,3399.99
Curtis,Yang,,curtis5@ad,11110,1967-12-04,Skilled Manual,4.99
Curtis,Yang,,curtis5@ad,11110,1967-12-04,Skilled Manual,2384.07
