First_Name,Last_Name,DOB,MaritalStatus,Gender,EmailAddress,Education,Occupation,Income,children,Cars 
Jenny,Rai,1939-07-18,M,F,jenny40@adventure-works.com,Graduate Degree,Management,80000,4,2
Nancy,Chapman,1974-09-15,M,F,nancy7@adventure-works.com,Partial College,Professional,80000,4,2
Charles,Jackson,1968-12-07,M,M,charles15@adventure-works.com,Partial College,Professional,80000,4,2
Jonathan,Phillips,1969-02-16,S,M,jonathan35@adventure-works.com,Partial College,Professional,90000,0,1
Amanda,Cook,1974-09-08,M,F,amanda3@adventure-works.com,Partial College,Professional,90000,0,1
Robert,Collins,1969-02-17,M,M,robert45@adventure-works.com,Partial College,Professional,90000,0,1
Megan,Barnes,1974-10-06,S,F,megan53@adventure-works.com,Bachelors,Management,110000,4,4
Christian,Thomas,1967-07-16,M,M,christian46@adventure-works.com,Partial College,Professional,90000,5,4
Arturo,Lal,1968-04-24,M,M,arturo33@adventure-works.com,Bachelors,Management,110000,1,2
Theresa,Serrano,1967-09-24,M,F,theresa12@adventure-works.com,Bachelors,Management,110000,1,2
Jeremy,Anderson,1973-03-15,M,M,jeremy2@adventure-works.com,Partial College,Professional,120000,1,4
Hunter,Griffin,1967-08-31,M,M,hunter16@adventure-works.com,Graduate Degree,Management,170000,0,4
Henry,Garcia,1966-07-16,M,M,henry16@adventure-works.com,Partial College,Professional,70000,5,3
Cindy,Sanchez,1978-03-12,M,F,cindy19@adventure-works.com,Bachelors,Management,110000,1,3
Maria,Carter,1972-03-03,M,F,maria53@adventure-works.com,Bachelors,Management,130000,1,1
Katelyn,Sanchez,1972-08-14,M,F,katelyn26@adventure-works.com,Bachelors,Management,130000,1,3
Jenna,Wright,1972-05-01,M,F,jenna19@adventure-works.com,Bachelors,Management,130000,1,3
Seth,Phillips,1967-05-05,S,M,seth42@adventure-works.com,Partial College,Professional,150000,1,3
Luke,Long,1960-11-23,S,M,luke28@adventure-works.com,High School,Professional,60000,2,2
Dalton,Clark,1961-03-02,M,M,dalton18@adventure-works.com,High School,Professional,60000,2,2
Taylor,Lewis,1959-11-13,S,F,taylor67@adventure-works.com,Partial High School,Skilled Manual,80000,2,2
Haley,Richardson,1941-04-05,S,F,haley10@adventure-works.com,Graduate Degree,Management,50000,2,2
Noah,Coleman,1940-08-01,S,M,noah2@adventure-works.com,Graduate Degree,Management,70000,4,2
Jon,Luo,1940-08-30,M,M,jon46@adventure-works.com,Graduate Degree,Management,70000,4,2
Orlando,Vazquez,1941-09-29,M,M,orlando14@adventure-works.com,Graduate Degree,Management,70000,4,2
Fernando,Barnes,1965-08-31,M,M,fernando47@adventure-works.com,Partial College,Professional,80000,5,3
Cameron,Rodriguez,1965-12-07,M,M,cameron38@adventure-works.com,Partial College,Professional,80000,5,4
Spencer,Russell,1971-12-09,S,M,spencer22@adventure-works.com,High School,Professional,90000,4,3
Julia,Coleman,1966-04-10,S,F,julia72@adventure-works.com,High School,Professional,90000,4,3
Julia,Garcia,1971-03-14,M,F,julia38@adventure-works.com,Partial College,Professional,100000,0,0
Sean,Evans,1965-12-17,M,M,sean31@adventure-works.com,Partial College,Professional,110000,3,4
Micah,Zhou,1965-12-20,M,M,micah19@adventure-works.com,Partial College,Professional,110000,3,4
Hunter,Rodriguez,1965-10-31,M,M,hunter53@adventure-works.com,Partial High School,Skilled Manual,80000,2,2
Ian,Gonzales,1959-09-02,M,M,ian57@adventure-works.com,High School,Professional,60000,2,2
Victoria,Lewis,1959-12-10,S,F,victoria20@adventure-works.com,High School,Professional,60000,2,2
Erin,Sanders,1964-07-05,S,F,erin7@adventure-works.com,Graduate Degree,Management,70000,3,2
Gabrielle,Lopez,1959-02-21,S,F,gabrielle63@adventure-works.com,Graduate Degree,Management,70000,3,2
Sara,Richardson,1958-10-01,S,F,sara10@adventure-works.com,Graduate Degree,Management,70000,3,2
Trevor,Jenkins,1958-08-27,S,M,trevor6@adventure-works.com,Graduate Degree,Management,70000,3,2
Mya,Flores,1970-06-16,S,F,mya13@adventure-works.com,Graduate Degree,Management,70000,3,2
Hailey,Ward,1959-03-31,S,F,hailey12@adventure-works.com,Graduate Degree,Management,70000,3,2
Luke,Allen,1959-05-17,M,M,luke52@adventure-works.com,Graduate Degree,Management,60000,3,2
Victoria,Russell,1963-09-14,S,F,victoria66@adventure-works.com,Partial College,Professional,40000,3,2
Jessica,Wilson,1958-04-25,S,F,jessica54@adventure-works.com,Partial College,Professional,40000,3,2
Jade,Bailey,1948-04-23,M,F,jade13@adventure-works.com,Graduate Degree,Management,70000,4,2
Morgan,Hill,1942-12-24,M,F,morgan19@adventure-works.com,Graduate Degree,Management,80000,4,2
Terrance,Raman,1944-01-05,M,M,terrance9@adventure-works.com,Bachelors,Management,90000,5,2
Sydney,Garcia,1943-09-12,M,F,sydney78@adventure-works.com,Bachelors,Management,90000,5,2
Jose,Patterson,1943-12-18,S,M,jose33@adventure-works.com,Graduate Degree,Management,120000,2,3
Zachary,Anderson,1944-11-10,M,M,zachary39@adventure-works.com,Bachelors,Management,90000,5,2
Elijah,Ross,1944-12-29,S,M,elijah7@adventure-works.com,Bachelors,Management,90000,5,2
Rafael,Xie,1944-12-23,M,M,rafael26@adventure-works.com,Bachelors,Management,130000,2,4
Jaime,Moreno,1945-09-01,M,M,jaime48@adventure-works.com,Bachelors,Management,90000,5,2
Julian,Griffin,1945-06-30,M,M,julian20@adventure-works.com,Bachelors,Management,90000,5,2
Andy,Alvarez,1946-01-22,S,M,andy9@adventure-works.com,Bachelors,Management,90000,5,2
Ryan,Thompson,1945-11-10,M,M,ryan38@adventure-works.com,Graduate Degree,Management,110000,2,1
Samantha,Jenkins,1974-01-03,M,F,samantha32@adventure-works.com,Partial College,Skilled Manual,90000,4,2
Deanna,Ramos,1968-04-02,S,F,deanna44@adventure-works.com,Graduate Degree,Manual,10000,1,0
Emily,Miller,1968-01-07,M,F,emily6@adventure-works.com,Graduate Degree,Clerical,20000,1,0
Nicole,Brown,1966-09-19,M,F,nicole4@adventure-works.com,Bachelors,Manual,10000,1,0
Carla,Raman,1977-12-18,M,F,carla14@adventure-works.com,Bachelors,Manual,10000,1,0
Shaun,Raji,1973-03-08,M,M,shaun21@adventure-works.com,Graduate Degree,Clerical,20000,1,0
Jerome,Romero,1967-03-21,M,M,jerome7@adventure-works.com,Bachelors,Manual,10000,1,0
Frank,Navarro,1972-08-06,M,M,frank17@adventure-works.com,Graduate Degree,Clerical,20000,1,0
Dennis,She,1967-01-05,S,M,dennis25@adventure-works.com,Graduate Degree,Clerical,20000,1,0
Melody,Munoz,1947-04-03,M,F,melody8@adventure-works.com,Graduate Degree,Clerical,10000,1,0
Randy,Zeng,1942-02-18,M,M,randy24@adventure-works.com,Graduate Degree,Clerical,20000,1,0
Marshall,Wang,1973-03-07,M,M,marshall0@adventure-works.com,Graduate Degree,Clerical,30000,5,0
Arthur,Carlson,1975-03-09,M,M,arthur41@adventure-works.com,Bachelors,Manual,10000,1,0
Jessie,Jimenez,1963-01-21,M,F,jessie3@adventure-works.com,Partial College,Manual,10000,1,0
Robin,Ramos,1962-09-09,S,F,robin13@adventure-works.com,Partial College,Manual,10000,1,0
Deanna,Gutierrez,1966-05-18,S,F,deanna37@adventure-works.com,Partial College,Manual,10000,2,1
Roy,Navarro,1972-06-17,M,M,roy30@adventure-works.com,Partial College,Manual,10000,2,1
Shawn,Rai,1961-03-21,M,M,shawn19@adventure-works.com,Partial College,Manual,10000,2,1
Mindy,Luo,1965-08-30,M,F,mindy10@adventure-works.com,Partial College,Manual,10000,2,1
Cara,Zhou,1942-07-14,M,F,cara5@adventure-works.com,Graduate Degree,Clerical,30000,1,0
Anne,Ramos,1950-04-02,S,F,anne19@adventure-works.com,Bachelors,Clerical,20000,1,0
Raymond,Rodriguez,1945-09-04,M,M,raymond20@adventure-works.com,Partial College,Manual,10000,2,1
Carrie,Ortega,1946-12-09,S,F,carrie19@adventure-works.com,Bachelors,Clerical,30000,1,0
Deanna,Suarez,1947-08-23,M,F,deanna45@adventure-works.com,Partial College,Manual,20000,1,0
Roberto,Gutierrez,1948-06-26,M,M,roberto11@adventure-works.com,Graduate Degree,Clerical,40000,1,0
Terrence,Carson,1985-11-24,S,M,terrence15@adventure-works.com,Partial College,Manual,10000,0,1
Ramon,Ye,1984-09-19,S,M,ramon9@adventure-works.com,Partial College,Manual,10000,0,1
Cynthia,Malhotra,1984-05-10,S,F,cynthia9@adventure-works.com,Partial College,Manual,10000,0,1
Jarrod,Prasad,1984-03-03,S,M,jarrod9@adventure-works.com,Partial College,Manual,10000,0,1
Tyrone,Serrano,1984-01-30,S,M,tyrone15@adventure-works.com,Partial College,Manual,10000,0,1
Cindy,Ramos,1982-10-26,M,F,cindy22@adventure-works.com,High School,Manual,10000,0,2
Damien,Shan,1983-05-11,M,M,damien26@adventure-works.com,High School,Manual,10000,0,2
Julian,Ross,1983-04-19,S,M,julian5@adventure-works.com,High School,Manual,10000,0,2
Jennifer,Collins,1985-03-22,S,F,jennifer6@adventure-works.com,High School,Manual,10000,1,0
Brittney,Sun,1984-12-06,S,F,brittney12@adventure-works.com,High School,Manual,10000,1,0
Virginia,Patel,1985-04-23,M,F,virginia4@adventure-works.com,Bachelors,Clerical,20000,0,0
Calvin,Nara,1984-08-21,M,M,calvin15@adventure-works.com,Bachelors,Clerical,20000,0,0
Edward,Miller,1984-05-24,S,M,edward28@adventure-works.com,High School,Manual,10000,1,0
Ashlee,Tang,1984-02-01,M,F,ashlee11@adventure-works.com,Bachelors,Clerical,20000,0,0
Alicia,Xu,1983-09-29,M,F,alicia3@adventure-works.com,Bachelors,Clerical,20000,0,0
Lacey,Jai,1983-11-24,M,F,lacey1@adventure-works.com,Bachelors,Clerical,20000,0,0
Wendy,Romero,1983-11-12,S,F,wendy8@adventure-works.com,Bachelors,Clerical,20000,0,0
Carly,Luo,1954-09-16,M,F,carly5@adventure-works.com,Bachelors,Clerical,30000,1,0
Jimmy,Ortega,1948-12-25,S,M,jimmy26@adventure-works.com,Bachelors,Clerical,30000,1,0
Francisco,Martinez,1948-11-05,M,M,francisco19@adventure-works.com,Bachelors,Clerical,30000,1,0
Lance,Vazquez,1948-12-07,S,M,lance14@adventure-works.com,Graduate Degree,Clerical,40000,1,0
David,Robinett,1966-08-23,M,M,david22@adventure-works.com,Graduate Degree,Clerical,30000,4,0
Shannon,Liang,1965-11-19,S,F,shannon15@adventure-works.com,High School,Manual,10000,1,1
Gary,Vazquez,1976-05-13,M,M,gary25@adventure-works.com,High School,Manual,10000,1,1
Mitchell,Kumar,1964-08-29,S,M,mitchell7@adventure-works.com,Partial College,Manual,20000,2,1
Meredith,Raman,1970-08-18,M,F,meredith11@adventure-works.com,Partial College,Manual,20000,2,1
Edward,Patterson,1974-07-15,M,M,edward59@adventure-works.com,Partial College,Manual,20000,2,1
Marie,Gill,1966-02-25,M,F,marie37@adventure-works.com,Graduate Degree,Clerical,30000,3,0
Tiffany,Wang,1971-10-13,M,F,tiffany1@adventure-works.com,Bachelors,Clerical,30000,3,0
Miguel,Allen,1971-08-08,S,M,miguel24@adventure-works.com,Bachelors,Clerical,30000,3,0
Jaclyn,Cai,1971-11-02,M,F,jaclyn22@adventure-works.com,Bachelors,Clerical,30000,3,0
Megan,Ramirez,1964-11-29,S,F,megan44@adventure-works.com,Graduate Degree,Clerical,40000,3,0
Joseph,Martin,1965-01-20,M,M,joseph21@adventure-works.com,Graduate Degree,Clerical,40000,3,0
Karl,Shan,1981-04-20,S,M,karl11@adventure-works.com,High School,Manual,10000,1,1
Christine,Raji,1976-04-17,S,F,christine16@adventure-works.com,High School,Manual,10000,1,1
Lindsay,Xie,1976-06-25,S,F,lindsay3@adventure-works.com,High School,Manual,10000,2,0
Willie,Zhao,1981-02-03,S,M,willie8@adventure-works.com,High School,Manual,10000,2,0
Kurt,Pal,1974-07-17,S,M,kurt12@adventure-works.com,High School,Manual,10000,2,0
George,McDonald,1975-04-22,S,M,george13@adventure-works.com,High School,Manual,10000,2,0
Beth,Gutierrez,1976-04-16,S,F,beth13@adventure-works.com,Bachelors,Clerical,30000,0,0
Ian,Lopez,1975-04-04,M,M,ian27@adventure-works.com,High School,Manual,10000,2,1
Latoya,Shan,1974-12-02,S,F,latoya9@adventure-works.com,Partial College,Manual,20000,0,1
Colin,Nath,1975-03-09,S,M,colin41@adventure-works.com,Bachelors,Clerical,30000,0,0
Brenda,Mehta,1975-02-01,S,F,brenda17@adventure-works.com,Bachelors,Clerical,30000,1,0
Franklin,Raji,1980-04-15,S,M,franklin38@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Linda,Navarro,1975-02-23,M,F,linda25@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Kelli,Cai,1975-05-20,M,F,kelli21@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Nancy,Schmidt,1980-01-06,S,F,nancy13@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Megan,Taylor,1957-06-30,S,F,megan12@adventure-works.com,Partial College,Manual,10000,3,2
Bonnie,Goel,1957-08-16,S,F,bonnie25@adventure-works.com,Partial College,Manual,10000,3,2
Latoya,Xu,1957-12-31,M,F,latoya4@adventure-works.com,Partial College,Manual,20000,2,1
Mario,She,1957-09-30,M,M,mario0@adventure-works.com,Partial College,Manual,20000,2,1
Darren,Gill,1964-05-10,M,M,darren36@adventure-works.com,High School,Manual,10000,2,2
Jacqueline,Hayes,1979-03-02,S,F,jacqueline23@adventure-works.com,High School,Manual,10000,2,1
Maurice,Goel,1974-02-22,M,M,maurice20@adventure-works.com,Partial College,Manual,20000,1,0
Devin,Ross,1959-08-12,M,M,devin69@adventure-works.com,Partial College,Professional,80000,3,1
Sydney,Bryant,1959-10-07,S,F,sydney40@adventure-works.com,Partial College,Professional,80000,4,1
Megan,Stewart,1959-10-13,M,F,megan27@adventure-works.com,Partial College,Professional,80000,4,1
Ian,Richardson,1959-09-15,S,M,ian76@adventure-works.com,Partial College,Professional,80000,4,1
Randy,She,1949-12-03,S,M,randy25@adventure-works.com,Partial College,Professional,90000,5,2
Katrina,Becker,1950-09-16,M,F,katrina19@adventure-works.com,Partial High School,Skilled Manual,60000,3,4
Lacey,Zheng,1950-08-26,M,F,lacey32@adventure-works.com,High School,Professional,70000,5,2
Rafael,Hu,1950-08-09,S,M,rafael20@adventure-works.com,Partial College,Professional,90000,5,2
Kyle,Scott,1950-08-18,M,M,kyle43@adventure-works.com,Graduate Degree,Management,150000,3,4
Jordan,Turner,1952-01-09,M,M,jordan59@adventure-works.com,Bachelors,Management,100000,2,4
Amy,Sun,1952-01-16,M,F,amy19@adventure-works.com,Bachelors,Management,110000,3,4
Dustin,Deng,1952-02-29,M,M,dustin1@adventure-works.com,Bachelors,Management,170000,4,3
Jasmine,Stewart,1960-05-04,M,F,jasmine22@adventure-works.com,Partial College,Professional,80000,4,1
Pamela,Garcia,1964-12-03,M,F,pamela18@adventure-works.com,Partial College,Professional,80000,4,2
Ariana,Gray,1965-08-02,M,F,ariana5@adventure-works.com,High School,Professional,90000,4,2
Kristopher,Mehta,1959-04-01,M,M,kristopher12@adventure-works.com,Bachelors,Management,110000,3,4
Desiree,Dominguez,1959-06-17,M,F,desiree9@adventure-works.com,Partial College,Professional,110000,2,2
Deanna,Perez,1959-02-19,S,F,deanna24@adventure-works.com,Bachelors,Management,120000,2,2
Marco,Lopez,1958-01-13,M,M,marco17@adventure-works.com,Partial College,Professional,80000,4,2
Casey,Yuan,1957-09-21,M,F,casey7@adventure-works.com,High School,Professional,90000,4,2
Bryant,Garcia,1974-10-20,M,M,bryant14@adventure-works.com,Partial College,Professional,110000,4,2
Dominique,Prasad,1957-03-10,M,F,dominique7@adventure-works.com,High School,Professional,80000,4,2
Maurice,Shan,1957-03-01,M,M,maurice11@adventure-works.com,High School,Professional,80000,5,2
Andre,Lopez,1962-05-02,M,M,andre16@adventure-works.com,Partial College,Professional,170000,5,4
Robin,Romero,1955-09-03,S,F,robin5@adventure-works.com,Partial College,Management,100000,3,4
Taylor,Cox,1956-03-17,M,F,taylor13@adventure-works.com,Partial College,Management,160000,3,4
Alfredo,Moreno,1955-06-16,M,M,alfredo7@adventure-works.com,High School,Management,90000,4,3
Jenny,Nara,1955-04-13,M,F,jenny39@adventure-works.com,High School,Management,130000,4,4
Janet,Munoz,1953-11-14,M,F,janet12@adventure-works.com,High School,Management,90000,4,3
Sergio,Weber,1953-03-26,M,M,sergio4@adventure-works.com,Partial High School,Skilled Manual,80000,5,2
Erika,Gomez,1952-12-09,M,F,erika0@adventure-works.com,Partial High School,Skilled Manual,90000,5,2
Joseph,Harris,1953-05-13,M,M,joseph20@adventure-works.com,Partial High School,Skilled Manual,90000,5,2
Grace,Griffin,1981-11-19,S,F,grace67@adventure-works.com,Bachelors,Professional,60000,0,4
Tina,Mehta,1981-10-26,M,F,tina15@adventure-works.com,Bachelors,Professional,70000,0,3
Kari,Kim,1980-01-18,S,F,kari3@adventure-works.com,Bachelors,Professional,70000,0,3
Bethany,Chander,1980-02-09,S,F,bethany19@adventure-works.com,Bachelors,Professional,70000,0,3
Jennifer,Roberts,1980-02-13,M,F,jennifer15@adventure-works.com,Bachelors,Professional,70000,0,4
Kyle,Patterson,1980-10-25,S,M,kyle5@adventure-works.com,Bachelors,Professional,80000,0,3
Alvin,Hu,1980-08-01,M,M,alvin19@adventure-works.com,Bachelors,Professional,80000,0,3
Brett,Mehta,1981-05-11,S,M,brett13@adventure-works.com,High School,Management,130000,4,4
Ruben,Muñoz,1980-05-08,S,M,ruben30@adventure-works.com,Bachelors,Professional,70000,0,4
Erika,Rubio,1979-05-05,S,F,erika18@adventure-works.com,Bachelors,Professional,80000,0,3
Stanley,Malhotra,1984-08-17,S,M,stanley5@adventure-works.com,Bachelors,Professional,80000,0,3
Melinda,Navarro,1979-10-20,S,F,melinda5@adventure-works.com,Bachelors,Professional,80000,0,3
Ross,Sanz,1979-10-19,M,M,ross38@adventure-works.com,High School,Management,100000,0,2
Jon,Gao,1980-01-05,M,M,jon35@adventure-works.com,Partial High School,Professional,120000,5,4
Jaime,Gutierrez,1978-11-18,M,F,jaime12@adventure-works.com,Bachelors,Professional,90000,0,3
Bianca,Liu,1978-10-03,M,F,bianca3@adventure-works.com,High School,Management,100000,0,2
Tasha,Deng,1978-04-12,S,F,tasha1@adventure-works.com,Bachelors,Professional,80000,0,3
Melvin,Chande,1983-10-04,S,M,melvin13@adventure-works.com,Bachelors,Professional,90000,0,3
Victor,Jimenez,1977-09-22,S,M,victor7@adventure-works.com,Bachelors,Professional,90000,0,3
Laura,Lin,1977-07-18,M,F,laura14@adventure-works.com,High School,Management,110000,0,4
Alisha,Beck,1977-09-09,M,F,alisha45@adventure-works.com,High School,Management,110000,0,4
Alejandro,Huang,1977-05-15,M,M,alejandro8@adventure-works.com,Bachelors,Professional,90000,0,4
Louis,Luo,1976-08-18,M,M,louis23@adventure-works.com,Bachelors,Professional,90000,0,4
Grant,Tang,1977-01-30,M,M,grant6@adventure-works.com,Partial High School,Management,150000,0,4
Arturo,Zheng,1975-04-06,M,M,arturo21@adventure-works.com,Graduate Degree,Management,170000,1,4
Jaclyn,Andersen,1980-12-15,M,F,jaclyn37@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Edwin,Raji,1978-10-14,S,M,edwin44@adventure-works.com,Partial High School,Manual,10000,0,2
Jay,Suarez,1979-03-25,S,M,jay49@adventure-works.com,Partial High School,Manual,20000,0,2
Latasha,Suarez,1979-03-25,S,F,latasha19@adventure-works.com,Partial College,Clerical,30000,0,1
Kenneth,Kumar,1968-09-30,S,M,kenneth7@adventure-works.com,Bachelors,Professional,60000,3,2
Grace,Henderson,1986-01-30,S,F,grace52@adventure-works.com,Partial High School,Manual,20000,0,2
Melvin,Xu,1985-08-21,S,M,melvin5@adventure-works.com,Partial High School,Manual,20000,0,2
Cesar,Subram,1984-04-07,S,M,cesar12@adventure-works.com,High School,Manual,30000,0,1
Erika,Navarro,1980-05-16,M,F,erika7@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Tristan,Hughes,1984-06-21,S,M,tristan12@adventure-works.com,High School,Manual,30000,0,1
Billy,Hernandez,1984-02-22,S,M,billy5@adventure-works.com,High School,Manual,30000,0,1
Darryl,Wu,1978-10-20,M,M,darryl6@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Colleen,Ma,1984-03-07,M,F,colleen16@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Erica,Hu,1978-11-20,M,F,erica19@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Adrienne,Torres,1978-01-16,S,F,adrienne8@adventure-works.com,High School,Manual,30000,0,1
Calvin,Chande,1983-05-19,M,M,calvin13@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Erick,Sai,1983-03-03,S,M,erick5@adventure-works.com,Partial College,Clerical,40000,2,0
